Name,Ename,Code,Group Type,Attribute,Function Code,Data Type,Register Address,Bit Position,Bit Number,Precision,Ratio,Offset,Endian,Is Persisted,Storage Interval,Mutate Bound,Default Value,Max Value,Min Value,Unit,Is Show
故障越限次数数组[95],Fault Overlimit Count Array [95],737,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[96],Fault Overlimit Count Array [96],738,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[97],Fault Overlimit Count Array [97],739,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[98],Fault Overlimit Count Array [98],740,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[99],Fault Overlimit Count Array [99],741,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[100],Fault Overlimit Count Array [100],742,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[101],Fault Overlimit Count Array [101],743,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[102],Fault Overlimit Count Array [102],744,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[103],Fault Overlimit Count Array [103],745,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[104],Fault Overlimit Count Array [104],746,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[105],Fault Overlimit Count Array [105],747,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[106],Fault Overlimit Count Array [106],748,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[107],Fault Overlimit Count Array [107],749,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[108],Fault Overlimit Count Array [108],750,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[109],Fault Overlimit Count Array [109],751,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[110],Fault Overlimit Count Array [110],752,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[111],Fault Overlimit Count Array [111],753,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[112],Fault Overlimit Count Array [112],754,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[113],Fault Overlimit Count Array [113],755,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[114],Fault Overlimit Count Array [114],756,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[115],Fault Overlimit Count Array [115],757,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[116],Fault Overlimit Count Array [116],758,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[117],Fault Overlimit Count Array [117],759,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[118],Fault Overlimit Count Array [118],760,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[119],Fault Overlimit Count Array [119],761,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[120],Fault Overlimit Count Array [120],762,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[121],Fault Overlimit Count Array [121],763,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[122],Fault Overlimit Count Array [122],764,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[123],Fault Overlimit Count Array [123],765,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[124],Fault Overlimit Count Array [124],766,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[125],Fault Overlimit Count Array [125],767,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[126],Fault Overlimit Count Array [126],768,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[127],Fault Overlimit Count Array [127],769,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[128],Fault Overlimit Count Array [128],770,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[129],Fault Overlimit Count Array [129],771,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[130],Fault Overlimit Count Array [130],772,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[131],Fault Overlimit Count Array [131],773,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[132],Fault Overlimit Count Array [132],774,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[133],Fault Overlimit Count Array [133],775,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[134],Fault Overlimit Count Array [134],776,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[135],Fault Overlimit Count Array [135],777,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[136],Fault Overlimit Count Array [136],778,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[137],Fault Overlimit Count Array [137],779,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[138],Fault Overlimit Count Array [138],780,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[139],Fault Overlimit Count Array [139],781,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[140],Fault Overlimit Count Array [140],782,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[141],Fault Overlimit Count Array [141],783,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[142],Fault Overlimit Count Array [142],784,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[143],Fault Overlimit Count Array [143],785,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[144],Fault Overlimit Count Array [144],786,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[145],Fault Overlimit Count Array [145],787,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[146],Fault Overlimit Count Array [146],788,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[147],Fault Overlimit Count Array [147],789,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[148],Fault Overlimit Count Array [148],790,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[149],Fault Overlimit Count Array [149],791,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[150],Fault Overlimit Count Array [150],792,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[151],Fault Overlimit Count Array [151],793,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[152],Fault Overlimit Count Array [152],794,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[153],Fault Overlimit Count Array [153],795,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[154],Fault Overlimit Count Array [154],796,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[155],Fault Overlimit Count Array [155],797,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[156],Fault Overlimit Count Array [156],798,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[157],Fault Overlimit Count Array [157],799,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[158],Fault Overlimit Count Array [158],800,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[159],Fault Overlimit Count Array [159],801,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[160],Fault Overlimit Count Array [160],802,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[161],Fault Overlimit Count Array [161],803,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[162],Fault Overlimit Count Array [162],804,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[163],Fault Overlimit Count Array [163],805,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[164],Fault Overlimit Count Array [164],806,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[165],Fault Overlimit Count Array [165],807,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[166],Fault Overlimit Count Array [166],808,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[167],Fault Overlimit Count Array [167],809,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[168],Fault Overlimit Count Array [168],810,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[169],Fault Overlimit Count Array [169],811,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[170],Fault Overlimit Count Array [170],812,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[171],Fault Overlimit Count Array [171],813,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[172],Fault Overlimit Count Array [172],814,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[173],Fault Overlimit Count Array [173],815,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[174],Fault Overlimit Count Array [174],816,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[175],Fault Overlimit Count Array [175],817,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[176],Fault Overlimit Count Array [176],818,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[177],Fault Overlimit Count Array [177],819,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[178],Fault Overlimit Count Array [178],820,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[179],Fault Overlimit Count Array [179],821,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[180],Fault Overlimit Count Array [180],822,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[181],Fault Overlimit Count Array [181],823,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[182],Fault Overlimit Count Array [182],824,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[183],Fault Overlimit Count Array [183],825,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[184],Fault Overlimit Count Array [184],826,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[185],Fault Overlimit Count Array [185],827,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[186],Fault Overlimit Count Array [186],828,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[187],Fault Overlimit Count Array [187],829,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[188],Fault Overlimit Count Array [188],830,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[189],Fault Overlimit Count Array [189],831,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[190],Fault Overlimit Count Array [190],832,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[191],Fault Overlimit Count Array [191],833,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[192],Fault Overlimit Count Array [192],834,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[193],Fault Overlimit Count Array [193],835,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[194],Fault Overlimit Count Array [194],836,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[195],Fault Overlimit Count Array [195],837,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[196],Fault Overlimit Count Array [196],838,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[197],Fault Overlimit Count Array [197],839,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[198],Fault Overlimit Count Array [198],840,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
故障越限次数数组[199],Fault Overlimit Count Array [199],841,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,65535.0,0.0,,0
堆编号,Bank Number,842,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,15.0,0.0,Nbr,0
RBMS/BBMS_M/BBMS_A 故障使能数组[0],RBMS/BBMS_M/BBMS_A Fault Enable Array [0],843,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
RBMS/BBMS_M/BBMS_A 故障使能数组[1],RBMS/BBMS_M/BBMS_A Fault Enable Array [1],844,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
RBMS/BBMS_M/BBMS_A 故障使能数组[2],RBMS/BBMS_M/BBMS_A Fault Enable Array [2],845,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
RBMS/BBMS_M/BBMS_A 故障使能数组[3],RBMS/BBMS_M/BBMS_A Fault Enable Array [3],846,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
RBMS/BBMS_M/BBMS_A 故障使能数组[4],RBMS/BBMS_M/BBMS_A Fault Enable Array [4],847,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
RBMS/BBMS_M/BBMS_A 故障使能数组[5],RBMS/BBMS_M/BBMS_A Fault Enable Array [5],848,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
RBMS/BBMS_M/BBMS_A 故障使能数组[6],RBMS/BBMS_M/BBMS_A Fault Enable Array [6],849,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
RBMS/BBMS_M/BBMS_A 故障使能数组[7],RBMS/BBMS_M/BBMS_A Fault Enable Array [7],850,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
RBMS/BBMS_M/BBMS_A 故障使能数组[8],RBMS/BBMS_M/BBMS_A Fault Enable Array [8],851,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
RBMS/BBMS_M/BBMS_A 故障使能数组[9],RBMS/BBMS_M/BBMS_A Fault Enable Array [9],852,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
RBMS/BBMS_M/BBMS_A 故障使能数组[10],RBMS/BBMS_M/BBMS_A Fault Enable Array [10],853,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
RBMS/BBMS_M/BBMS_A 故障使能数组[11],RBMS/BBMS_M/BBMS_A Fault Enable Array [11],854,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
RBMS/BBMS_M/BBMS_A 故障使能数组[12],RBMS/BBMS_M/BBMS_A Fault Enable Array [12],855,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
RBMS/BBMS_M/BBMS_A 故障使能数组[13],RBMS/BBMS_M/BBMS_A Fault Enable Array [13],856,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
RBMS/BBMS_M/BBMS_A 故障使能数组[14],RBMS/BBMS_M/BBMS_A Fault Enable Array [14],857,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
RBMS/BBMS_M/BBMS_A 故障使能数组[15],RBMS/BBMS_M/BBMS_A Fault Enable Array [15],858,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
RBMS/BBMS_M/BBMS_A 故障使能数组[16],RBMS/BBMS_M/BBMS_A Fault Enable Array [16],859,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
RBMS/BBMS_M/BBMS_A 故障使能数组[17],RBMS/BBMS_M/BBMS_A Fault Enable Array [17],860,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
RBMS/BBMS_M/BBMS_A 故障使能数组[18],RBMS/BBMS_M/BBMS_A Fault Enable Array [18],861,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
RBMS/BBMS_M/BBMS_A 故障使能数组[19],RBMS/BBMS_M/BBMS_A Fault Enable Array [19],862,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
RBMS/BBMS_M/BBMS_A 故障使能数组[20],RBMS/BBMS_M/BBMS_A Fault Enable Array [20],863,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
RBMS/BBMS_M/BBMS_A 故障使能数组[21],RBMS/BBMS_M/BBMS_A Fault Enable Array [21],864,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
RBMS/BBMS_M/BBMS_A 故障使能数组[22],RBMS/BBMS_M/BBMS_A Fault Enable Array [22],865,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
RBMS/BBMS_M/BBMS_A 故障使能数组[23],RBMS/BBMS_M/BBMS_A Fault Enable Array [23],866,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
RBMS/BBMS_M/BBMS_A 故障使能数组[24],RBMS/BBMS_M/BBMS_A Fault Enable Array [24],867,1,0,0,0,0,0,0,0,1.0,0.0,0,1,30000,0,,255.0,0.0,,0
